# TIME = 0.0
VARIABLES = X, Y, Z
ZONE N=1557 E=3110 F=FEPOINT ET=TRIANGLE
 -5.38856360    0.14123940    7.03362800
 -6.23105430   -1.53537020    6.56394530
  6.77940800    6.14988800    0.34505760
  7.13808110    4.41052910   -2.60079120
  4.29102280    7.22112270   -3.06018640
 -3.51889420    5.93248890    5.16275880
 -7.76526260    2.10482500   -2.26605300
  4.79564570    5.80097490   -5.05996660
  0.05398043    1.92654990   -8.22060870
  7.18289280    4.95302680   -1.83787330
 -4.90861030    6.44908950    3.44635080
  3.33616140   -3.11607620   -7.52330450
 -8.23823550   -4.11927410   -0.00934447
  5.97742220    5.47566940   -3.71229270
 -6.08521080   -4.34327360    4.84414480
  3.77257420    3.18675850    7.11171680
 -4.57451440   -3.59065320    6.32367520
 -2.80555870    7.50671100    3.75631880
  5.58330440   -6.09965560    2.05219130
 -1.30117430    7.81052730   -2.76535420
  5.19434740   -6.85054970    1.74721500
  5.36070440   -3.48317240   -6.07726100
  1.36414660    8.68014150   -0.62295010
  6.51765440    5.05192710   -2.46228080
  2.81727340    0.57338240   -8.37894630
 -6.52693270    5.01557160    3.42825060
  0.43783490    0.15178260   -9.05142020
  6.40374180   -0.76683950    6.19765950
  1.73355710    8.34256170    1.48107650
 -5.58186150   -6.62371160    2.97363620
  5.73138380   -6.12095260   -2.59810760
 -7.14747910   -4.22083140   -3.77539130
 -5.51873640    6.66979980   -2.01160430
 -0.66191510   -9.15898710   -0.54367310
  5.29682880    4.42487240    5.58620500
 -6.64436480    4.13144210   -3.99021530
  5.29326250    6.88879440   -0.09267953
 -1.86935330    7.89564040    2.71352080
 -4.75568150    7.01556160    2.86018900
 -0.34136170    7.84298470    3.29521280
 -3.25651070   -8.20136170    1.25986040
  6.49439530   -1.98156380    5.39511970
  7.33853670   -4.45616720   -1.14480410
  5.95524740    3.71667890   -5.46810680
 -8.08357330    1.44940130    3.95842100
  2.85373160   -5.31151820    6.60380790
 -1.90921830    8.84972950    0.44711160
 -0.08574931   -6.73177240    5.48766950
 -2.70305040    2.68622400    8.23990060
 -7.28839870   -0.71444230    5.85355660
  8.16277500   -1.60889400    3.11414000
 -3.52253630    1.86018250    7.98864650
  8.65404610   -1.60863960   -1.07290880
 -0.36214330    8.16203980    2.51840090
 -6.38070820    5.25382470   -3.08841280
  1.91454160    7.96175670   -3.52790190
 -8.50834370    0.76228350    3.54389930
 -8.76267530    0.93783370   -0.84777860
 -3.45869950   -7.54185440    1.76600130
 -1.72557530   -7.79194450    2.87399630
 -8.38682460    2.88101960    0.46676020
 -7.22728350   -3.85248660    2.52792530
  2.00941610   -2.36199500   -8.34876730
 -1.18818130   -0.53861890    8.72953610
 -0.33629890   -7.42393060    4.95727630
 -6.44613930    1.65034220    5.75369790
 -8.96111870    0.92573910    1.98331400
  3.91294960   -8.01405910   -0.70835340
  4.74515580   -7.44736910    1.34315350
 -1.48346730   -8.57462120   -0.43456250
 -3.66462450   -2.89018060   -7.69742060
