6635
  6.93404440    2.85114740   -1.92875430
  3.21503400    2.52003260    4.67650990
  2.46979500   -4.93861250    5.25143910
  1.44626610   -3.51182270    1.69726840
 -0.11890130   -3.51429680    2.85483050
  0.22183320    3.85908630   -0.58885830
 -1.25693150    1.46978720   -2.78847190
 -2.53026390    1.95428880    2.24353410
  4.15382100    0.06202967    3.53377680
 -2.16124150   -3.30981260    4.62704130
  5.20890380    0.97325490   -1.97624200
  1.21841490    6.38829900    3.94006920
  2.37912630    6.37507820   -1.34691580
  4.97618580   -5.40710020    0.71713220
 -1.22015980    4.69869380    5.64153960
  6.41464810    4.85244370    2.05504780
 -4.47416450   -2.94679670    0.81801770
  6.20343730   -2.93798520   -2.79079600
  8.16456410   -1.30296920   -0.53484200
  6.60103510   -0.23870720    5.52291680
  4.51757810    4.56261350   -2.97026250
  2.56974030    7.00321670    1.50165300
 -0.25091130    6.74137970   -1.95955190
  1.02206680    5.72932480    0.09289683
 -3.10108900    2.72410060   -7.28387880
  3.26457520    6.44975900    3.48363570
 -4.94096610    5.31450220   -0.77667450
  4.39925100   -0.74924140    3.55241560
  1.01204250   -7.14175030    2.60320120
 -3.64397050    1.97619870   -2.19408800
  2.64242010   -0.63851060    2.13435510
  4.35992000   -0.20163030    7.26002500
 -0.09207571    7.46607260    2.02038600
  0.01334954   -0.53448890    6.18474290
 -0.00228497   -1.82206200   -5.24419450
 -6.01835970   -0.32986320    2.67980930
  1.72067300    4.11412100    1.29164150
  3.10401180    4.06205180   -1.13071250
 -1.56058310   -4.71577600    4.94185020
  6.27608160   -3.48908660    4.59255510
  5.02257010   -1.35600570   -3.12371560
 -1.83926090    6.95135310    2.39840060
  2.16540410    4.20327810    0.01059755
 -0.55805790   -0.49049120   -7.72455740
  2.58009600   -5.55604080    3.30437020
  6.54448750    5.16113140   -0.80877980
 -2.31532050   -4.04435970    3.14393590
  1.94953870   -3.78273110    2.94562840
 -5.92078350    0.69503280    4.82390120
  2.44979360    7.92933890    0.29432330
 -1.72730010   -4.56563620   -2.89512400
  0.08038013    0.68235080   -7.43287560
  5.09380870   -4.64297200   -1.54852920
 -3.25778440    2.50158190   -6.53916310
  0.83929340    1.27104620   -1.87054960
 -2.55259470    2.86972520    0.33788200
  2.04340080    5.07369420   -1.61704840
 -4.68943070   -2.88975640   -4.09971910
  1.83370480   -0.69144900   -0.41404730
  2.01922850    3.72153900    3.55621740
  6.79909660   -2.71011380    0.69436500
  4.69121310    3.28118560    0.31401060
 -3.39506910   -6.68243270    2.13647490
 -6.92623430   -0.90452160    4.55826190
  3.01238800   -0.46771920   -1.09771810
 -0.11104900   -5.79759650   -3.96487760
  2.12632590   -0.76767130   -7.85232020
 -0.97074180   -1.71650490   -4.93620400
 -2.11389400   -5.17367510    4.01035790
 -3.38079600    6.73060180    1.27179190
 -7.20234010   -3.78550980   -3.01230430
 -6.22789240    1.83159200   -2.88635970
